PM2.5,PM10,SO2,NO2,CO,O3,Temperature,Humidity,Wind_Speed,Precipitation,Month,Day_Of_Week,Season,Elevation,Location_Type,Traffic_Density,Population_Density,AQI_Value,AQI_Bucket
31.44681448086728,62.91085657481133,12.584426346858104,49.62861219678612,,9.986880819680287,13.498311598332076,55.635198883497985,5.128636195558286,0.5375048316219537,5.0,1.0,3.0,263.06872847467696,Urban,2.890997996658721,3605.930181082417,167,Unhealthy
4.353727177506828,6.197591287798806,5.436566066689412,12.959747258157876,0.055571659114204204,31.51595055000593,-4.310967637125387,52.22796346117457,7.938873263629279,0.1281640016144681,6.0,,3.0,297.3627827042648,Suburban,7.916978721197879,5127.373145311242,25,Good
28.456916643797317,49.529980137373684,5.361608475747612,19.633915779194645,0.02439678882649538,59.09774720399828,44.7312466578654,64.4916900608214,5.867441670133452,0.009565495672907001,8.0,3.0,4.0,393.12062700293666,Suburban,5.017613202520568,2529.48119806977,70,Moderate
21.60374732848238,46.36725635839609,2.373380045969424,13.401885820026777,0.12428652178375763,4.3891122980381585,16.63148436512606,67.63035120285312,0.6335072028843188,0.2710031847237613,12.0,4.0,1.0,306.4477339638533,Rural,2.052817496700435,1178.1503736624404,50,Good
15.93663001089924,26.305991007686792,14.45826821245629,11.565190826171419,0.9573253467523347,22.758323612913212,34.639448490796674,73.88616901053857,1.2190896088956478,0.18584570148652307,6.0,4.0,3.0,336.77956352727574,Rural,0.4624217591994804,7388.785246756868,94,Moderate
12.754099009557077,18.755023538773084,31.111288589103072,32.01244316378035,0.3965676010505716,46.521261376041664,15.796095721643672,81.35498370363587,4.016896346345587,0.19180613853664774,9.0,2.0,4.0,126.85087509565926,Urban,4.976130258783582,1883.208968994446,86,Moderate
28.987536404757698,51.05383742598894,15.565197078770058,7.050498171883455,1.6545662549588012,79.43457152640366,26.669596143957936,,4.333391210353178,0.29463691044871837,10.0,7.0,1.0,345.23527928795465,,3.7366063777295446,3243.017146173256,184,Unhealthy
10.436948738212884,13.12316246939871,2.1748660180968242,20.509723791367044,1.1029552268650111,31.356967384603877,29.497284755061113,72.84855170646071,0.9853935790201939,0.5526884494210527,10.0,2.0,1.0,349.24513235701374,Urban,1.6387407251696056,177.81397946209043,50,Good
50.6943991747402,92.97169736097213,11.118957241799594,32.02411797139942,0.3748879867143904,21.486797705307165,12.60871976097732,74.3890118800903,1.3362783365426305,0.4791806069314632,10.0,7.0,1.0,400.7400322835151,Urban,8.086181741258603,1069.1131745005239,282,Very Unhealthy
35.313975954826475,61.6968463273668,17.987991829214533,13.564952326600997,0.4524340877376811,33.637284306577484,34.57036830136223,77.77050012403512,8.349118639478268,1.3843908673218517,10.0,5.0,,250.74721171411093,Urban,5.240994555011628,6056.109243069185,81,Moderate
30.292972890174124,51.99099414934437,10.384467580022443,55.46756319627773,0.021262823672561236,48.8905404333888,23.017620603474374,70.64738982790895,1.8629968883940244,0.36461175419379566,4.0,3.0,,298.9898781356443,Rural,3.7955044169942402,5694.7792202739365,186,Unhealthy
49.26650711830352,85.71019695284484,15.333249656601621,21.814233250640495,0.12309002979988395,,30.52644714466308,36.21899044591437,5.47005492083724,0.31986947634966334,2.0,1.0,2.0,405.95351435929314,Industrial,8.412136856316351,3575.3216981632795,240,Very Unhealthy
3.6111388836809755,5.968942521415699,5.92085620086837,71.99527965219868,1.7080098189997448,14.77643872408828,39.54518235601324,67.46467217795089,7.173329538186475,0.12002688528000434,12.0,4.0,1.0,141.20370438218006,Urban,2.142592251642185,231.17373189402704,44,Good
7.506108616755269,13.92840113775874,9.301402946959236,6.263857606029435,2.694843701765731,16.398157378857185,32.39622966744083,80.65465688323239,1.803171408318303,0.7040272808567509,9.0,5.0,4.0,30.75301474150166,Suburban,3.3582773743567675,1238.6783808721573,67,Moderate
36.42397265578774,62.963275338380335,8.766440625520822,32.932903426926735,3.261863241979828,25.091372434462773,24.05173010953001,47.95771240624511,3.047151480780392,0.07586268110291759,11.0,3.0,1.0,133.6576570943508,Rural,10.994076340157344,10037.052001979537,297,Very Unhealthy
13.41505673326942,22.35327243940922,35.44454896773775,28.364711408324368,0.30160488888311376,69.65116808598754,44.44048675687902,54.11917259622777,5.481433191554787,0.33778418835819846,3.0,2.0,2.0,204.10202553112026,Industrial,5.027260475421316,2585.7723773827283,145,Unhealthy for Sensitive Groups
14.929370775632103,26.465253262041042,3.812410494582477,17.961836438856526,0.6339633355575586,13.63821774253105,24.553486988713768,59.098455872752965,0.6268781618084783,0.27350471509853674,11.0,3.0,1.0,460.860912974524,Industrial,7.58257871345517,4965.283648219232,109,Unhealthy for Sensitive Groups
6.455837386459568,10.708416617929528,0.5276106893680234,25.034773674158895,1.714220115792276,19.06755502246424,25.931329573923257,62.85156092175812,2.601024720781599,0.5369123452765565,7.0,5.0,4.0,604.3878091738021,Urban,7.447195677054697,1194.9599766352737,51,Moderate
10.464009314874827,18.990596601149758,33.78793026174591,36.479051388418334,0.5161710277343003,9.649737763496754,23.363745512269126,51.673480880712475,7.687215925955746,1.2482152168721077,4.0,1.0,3.0,163.5835579966681,Urban,12.198795385655815,2488.28677076273,48,Good
51.45785476226161,89.24078455583084,12.96296577833191,41.407641625208925,0.5178768415218935,25.27466822850979,12.743970490442083,60.85893171510518,4.254002592737592,1.4649309901052512,12.0,2.0,1.0,287.37114134424286,Urban,6.8666927084589195,1211.5968731558753,242,Very Unhealthy
35.82153631963039,69.50172992096715,2.921377950476842,22.375774978276407,1.5440728943209578,27.202330045148855,11.642140376151353,67.6987843454137,4.289095440022628,0.09184080091592774,12.0,6.0,1.0,220.97132884911164,Suburban,1.5518720937573187,1716.1677201215562,162,Unhealthy
28.752875570581864,52.23931691409494,24.110618063333575,33.23781641310592,2.3895814919875082,28.909445923242725,19.45797545047421,29.84588598602533,6.402137510194005,0.15178190666127606,1.0,2.0,2.0,372.1792648706298,Rural,6.578344984269147,1001.2538027188365,172,Unhealthy
15.42753336469765,25.250326292331383,18.89294482847111,12.367552815047118,1.6451421129578536,137.87713135846633,14.862668464348385,61.12165269932331,2.0318317551267002,0.8346877038442874,8.0,1.0,4.0,341.9843503472803,Urban,7.060267844645916,2036.947881043639,204,Very Unhealthy
,51.11018335178082,39.755650388473946,41.96335470644083,1.754840451739673,58.746861919879514,22.223298029136938,54.26133818930987,1.29094192567595,0.3651958767297577,12.0,7.0,1.0,168.5124017347934,Rural,7.077740824176191,2133.7781558971997,292,Very Unhealthy
54.51296865594985,97.75150058661616,13.873046081430516,62.802155233551225,0.10934647679220247,32.40109583812724,33.261618320092936,34.396806485889456,4.077940286306893,0.30168483740994384,4.0,2.0,3.0,206.82841815158974,Suburban,8.084322076248707,4492.08276929202,313,Hazardous
13.705710307910795,16.00114678182109,61.27196554626413,44.195549525137295,0.4396631512533852,48.31485345734901,20.90931413676625,68.46299532088395,2.165926811626348,0.6200167087227578,11.0,5.0,1.0,278.5469172758473,Industrial,4.902200082745793,315.1120745686513,211,Very Unhealthy
24.328553335051534,45.49615945420089,10.470073694602808,13.426347757594222,0.8724292118275999,20.627211679505205,27.19962099815163,64.66937475399651,2.0491217191433004,0.4605573650920645,6.0,7.0,3.0,484.53794726988093,Urban,1.7643097624964887,607.786516172778,129,Unhealthy for Sensitive Groups
77.35960933322174,134.14976578787818,18.921697429166166,10.68018600426614,0.29735914379151474,120.4325658487174,19.940936645692886,62.47393873179576,1.2523039889642105,1.7653237755610718,7.0,2.0,4.0,201.93139764440184,Urban,10.329470371802495,2519.569524565165,386,Hazardous
41.36268328725727,79.12496883321963,21.161255164768782,102.0952619657536,4.333078638216815,60.61719891495141,50.45035523403604,69.15727952266069,4.741331200368226,0.4385045442888972,8.0,4.0,4.0,67.29611686551328,Urban,6.603266261143325,705.7255160602234,376,Hazardous
15.613145902740053,26.894914430464862,7.662020334095915,60.06266411866448,2.145174685855731,54.938509915732354,40.082349315811754,64.81874885536233,2.7865016574036643,0.31365521344605946,10.0,3.0,1.0,495.4533945156362,Urban,4.750759260849105,807.9830025269844,170,Unhealthy
39.07799716148593,74.24074637762999,7.422552707503282,41.51224108579233,0.16346558663119976,81.21398046948687,22.52392852082154,48.93152497322536,1.2792659061206852,0.39133616129085086,2.0,7.0,,374.59397731998274,Rural,16.964890719711512,8173.23966966376,295,Very Unhealthy
5.254705411928717,6.307376975483656,21.50720302715181,65.5586962680947,1.0360895984127014,101.353017018659,27.72199259753791,70.84474217065784,6.676645769056049,0.8265377060342239,9.0,5.0,4.0,125.56699348159009,Urban,1.969295793324916,4257.555040786035,81,Moderate
23.586127057562344,42.80467503931542,2.606183461434051,24.41852574560013,0.393799237518247,13.963203524564134,11.596158149036835,,2.468470187436897,0.474245645854254,10.0,1.0,1.0,345.95142590556475,Rural,4.5752905573755065,2045.184919511643,50,Good
39.048326687052295,76.33820553922853,5.397308972859166,40.986519204118615,0.009774004370149404,74.76539070908737,22.855933152512414,43.71288879740199,4.8254315695297,0.5207117337764169,3.0,5.0,2.0,421.7501044440001,Urban,7.712920177506842,1135.4986914549256,213,Very Unhealthy
33.10890180723993,58.25094052095777,10.2037685728585,55.07677330438306,2.6457998827461875,45.78178006169277,18.99618609487664,73.20771861294718,9.73323011516423,1.7778544639372873,1.0,4.0,2.0,314.0618280502862,Urban,4.156189592856269,8658.365416380737,183,Unhealthy
38.78597559665318,66.8606705802967,38.8460459052654,19.78686279757037,0.9599966514688182,41.1560500893477,32.42890329541174,55.7469018288762,6.598375648057615,0.48168525310569843,2.0,7.0,2.0,504.3865290633096,Rural,4.3911439013082845,473.37268346282013,185,Unhealthy
44.8755265706203,84.05115089602549,21.518876771407704,34.62486209721935,0.05646693486456878,93.02469314316868,15.696884288543348,69.19231566664372,9.026298253904878,0.23924799238513608,8.0,2.0,4.0,383.29922208058576,Industrial,3.7612663783953852,5441.1029233906975,245,Very Unhealthy
34.98787888744136,66.15648998114925,12.51385653808282,51.03338176458102,0.9876532612170059,15.108483700247934,41.57740550026959,62.27927816915452,6.5075009003491555,,10.0,2.0,1.0,345.8243229109219,Suburban,1.4247569138068032,9065.885400835175,146,Unhealthy for Sensitive Groups
34.276503423840005,58.95396049583792,6.96603589809778,10.004992993319668,0.8994934272693745,32.82775628169614,24.345719055778126,57.41963929477892,2.611344232304866,0.5386104576037426,,6.0,3.0,330.58261076394814,Industrial,12.585530550346743,2536.2209762198527,223,Very Unhealthy
29.241380742504298,42.70718023441893,,18.24360250195263,0.10898039468241406,29.534900808986503,16.3058456844739,68.08815200976929,1.605003673516405,0.006972204216855625,11.0,5.0,1.0,320.3841546280307,Suburban,1.6704894606312302,3411.7298907297672,190,Unhealthy
9.365160085969832,13.807173267253916,11.052302588220787,50.26331750855084,0.47397775953370624,45.311525283223055,25.321586195651815,55.002985047631185,2.50410970620163,0.31492593167683897,1.0,2.0,2.0,431.7102013468682,Suburban,3.370161612518936,3585.3416947072915,73,Moderate
51.44253546697607,95.98336144898903,5.39160290775421,28.935441570450397,0.4071262681167156,46.82152408276099,32.36775408903168,76.20439137182163,2.6540728092515513,0.6791520891767027,11.0,2.0,1.0,277.56268580042234,Rural,2.196830931555443,4441.238572494111,236,Very Unhealthy
24.241814157739952,39.7600945368133,57.594322850816184,26.17383542691322,0.22147598654445932,72.72145434763334,30.204017627353576,78.67096751145635,7.902778263225273,0.3456159656318054,9.0,4.0,4.0,442.4299901834969,Urban,2.21175024336631,3056.7117037973567,145,Unhealthy for Sensitive Groups
40.65562807675966,73.12544135308642,2.7673470287344677,23.896640930702866,0.12248917562504939,35.069168096383336,26.565737489967365,,2.2118740743498906,,7.0,1.0,4.0,346.79064383109437,Urban,5.554478263132693,3352.7114101269626,189,Unhealthy
47.92714259059604,82.98143197324116,31.842740841832992,53.81633517182664,0.2562662556746905,98.14420916875918,33.77631471260267,57.4915804597661,0.9952764141108306,0.29972250684660434,10.0,6.0,1.0,315.83435951071334,Suburban,6.006921918018415,1098.0808159908006,335,Hazardous
16.279209817111123,19.641741858169773,11.824084520866352,11.02404045262725,1.0389046915201603,49.01218293178892,33.164903425759306,54.38783038488137,3.910628126447186,2.046820334123871,11.0,6.0,1.0,253.79431385384754,Urban,9.97055852717039,5166.692686675275,58,Moderate
17.49465269586621,28.112968967359542,21.4775240292173,17.25601981216311,1.1201396136178754,13.71090228549696,33.21482439171636,65.62882885115935,3.4217306721495344,0.1732856428333409,3.0,6.0,2.0,255.1968302375623,Urban,2.9109738651600376,640.5708348470483,107,Unhealthy for Sensitive Groups
19.478127014007594,38.42628872866223,18.502328639969544,6.989542629474682,1.8099905571021382,21.076320604362515,22.243292495082855,79.65084323059759,1.677618507600172,0.048322970248114036,7.0,7.0,4.0,347.85292770977645,Urban,2.560642980972769,7714.84485747128,179,Unhealthy
58.05438590317897,92.64663222539308,21.230789066733323,19.303956851616544,,54.81405681368865,22.173747204519884,34.986465360775966,2.3785961316046618,0.28106981107349277,6.0,3.0,3.0,451.96551408443486,Rural,1.9118047890930328,2165.475292609374,305,Hazardous
11.369509012367299,21.725952974639014,61.34549758504696,27.899971698403604,0.7062677082651286,46.68338676769436,22.926561734640043,38.72545637739215,9.215030034467906,0.39012548986355267,3.0,5.0,2.0,375.6598794863182,Suburban,4.5803535664798956,10779.84596849984,108,Unhealthy for Sensitive Groups
64.79306465687512,110.69717022537816,54.76130614150361,3.6494897897169962,0.2468805201140674,44.800460737475916,20.059357141396458,58.74711485721456,4.726842980810423,0.21469481410944416,8.0,1.0,4.0,192.82919904210772,Suburban,2.8057023733133453,3324.0245756571353,332,Hazardous
29.002703569479994,55.24707677243495,5.7101762674427015,12.536927132733744,0.9512557896770188,107.83114602006181,26.0567472528084,62.78895442585749,2.5351080153969745,0.13872144289371116,1.0,3.0,2.0,60.160895108683576,Rural,7.251422121102648,1609.290807954309,184,Unhealthy
30.536181010678575,58.5367204985897,17.930469656608352,28.903073632719206,1.7446772189407638,67.60954657817328,24.943774155737394,45.880602957951275,1.6679821333155307,0.5574603118800182,5.0,1.0,3.0,410.9637275966157,Suburban,2.9058630818184588,4184.824762207379,286,Very Unhealthy
46.48783400581953,82.81836153591877,1.2722119391524653,34.23695101069225,0.03260927685972766,24.641109827773317,41.55068341826494,62.711103229925115,12.543785623305864,0.23670479134782793,8.0,5.0,4.0,702.4452413195468,Rural,5.360805174840792,9835.02884754536,50,Good
26.62751561983875,47.08118732180364,23.09102000647563,75.41361442145322,0.16460279125616986,30.201963180857344,19.95184634901303,48.885649994157546,10.510379691942068,0.49897892892427315,3.0,6.0,2.0,258.62081963906695,Industrial,4.473374869469547,2690.965354747704,123,Unhealthy for Sensitive Groups
51.82970336339861,89.26165256843599,27.48103970484396,37.92271403579372,3.2013051622623023,23.581325926323803,15.13292314285758,53.29833855545791,6.211760556818229,0.754957963281555,11.0,,1.0,230.4579993294595,Rural,0.507471041978323,2573.9895539831514,310,Hazardous
16.26112252560707,22.542103545567898,0.5434115512198339,21.70862735513451,0.35448267450943194,16.606113887804597,31.457349470842715,79.04443830875107,2.754405985254559,,10.0,4.0,1.0,423.07893125809426,Suburban,9.700873730268817,2378.1978695582443,44,Good
63.427837007941946,122.66057114596417,,27.34692913511294,0.16376521394437846,112.8539063981138,25.715220442777802,54.853003304104504,1.5978274813442752,0.23524932438239463,11.0,4.0,1.0,170.86753543746298,Suburban,11.989032654426929,1579.032744859363,353,Hazardous
17.32719334377029,26.863590882930882,21.446113250110464,28.048106250013667,0.06642214730236905,46.39713490117253,18.13655713351024,54.58912770062079,1.6519751183112341,0.41954706867452496,,1.0,1.0,524.4297532241246,Suburban,2.816228965131051,3080.7802127627706,95,Moderate
65.02742888529288,124.88835264950956,15.885593550976342,17.278810585711632,0.00025485787567097235,11.7551543177386,32.82115604976386,61.97642814000585,2.727684529195963,0.2986078918234129,6.0,5.0,3.0,361.84652910503,Suburban,3.5958157002029694,3490.6379962026967,316,Hazardous
17.713977119809773,27.587658616656704,2.8422278134198264,29.8163303082153,0.15083054284135422,91.93256773135745,22.210080997113423,76.384360530371,2.2051192080040143,1.023217172053812,10.0,2.0,1.0,296.00821470583,Urban,4.048562188793223,10640.541495331816,114,Unhealthy for Sensitive Groups
19.930648924537707,38.501120015856515,3.2618009455620642,16.599232270223336,1.0765974060826788,18.691719857204053,40.242848607474784,59.35466515553611,3.2456626531908266,1.054985344052527,11.0,2.0,1.0,183.88271557221657,,7.320555058942054,1611.2444554186227,54,Moderate
10.1606917071935,12.600209274680127,10.2336043429968,30.909306230281008,0.05125056489541035,40.62169648935438,15.498550931435332,51.626384153499146,3.1252436266463612,0.21060031954159222,2.0,4.0,2.0,432.3103495984773,Urban,10.64707777049445,8491.411788677206,74,Moderate
12.884450061222738,25.808985194711006,7.660956526750297,23.87792557028998,0.14517955598419008,36.27779559232918,19.191793531722297,68.6868808071376,1.3843886464632418,0.048110893929659115,9.0,7.0,4.0,233.3704045285845,Urban,6.30996080086226,3673.9089125993582,73,Moderate
24.33432729439979,42.173852344154014,8.407325857944928,20.96108904416245,1.6113237712068529,8.402100402866346,26.276613498434493,72.19103497052859,1.4293921425063991,0.09171057055204225,2.0,1.0,2.0,406.38220258302175,Suburban,8.805742005032133,4217.618322529603,169,Unhealthy
29.815360486726995,52.10506807273024,2.349348324190976,21.435068073735646,0.7864056794719433,4.739105671013041,38.57784552058071,77.16992189399424,2.554942335744179,0.22864380451161953,5.0,2.0,3.0,359.8634017398431,Rural,1.9102812423387632,1383.675107131622,102,Unhealthy for Sensitive Groups
49.31618164176081,91.8192428040917,12.00907705202599,42.36854125913459,2.555456483686101,59.24966822605465,17.86498225002805,59.46506019567247,3.0613652994439327,0.4153432453839386,3.0,1.0,2.0,493.7136178886626,Urban,4.732865291597712,2198.3388461250406,350,Hazardous
21.080863240422016,35.59984700736414,39.0694120641888,39.60557486952571,0.5243550507278107,78.09107766667863,28.76505680977427,67.1276273534113,8.69767704406358,0.5347020326221312,10.0,5.0,1.0,323.8466521559121,Urban,4.104614832802493,1826.7649563459356,103,Unhealthy for Sensitive Groups
33.16058418966711,52.548309064175314,3.0038571228968305,20.123017811509225,0.43502714424311106,42.5283767970511,13.360321386088073,71.85587415279005,4.078496502191705,0.20126300047361698,12.0,7.0,1.0,767.4522049527029,Suburban,2.2172854888723834,4562.781612322808,110,Unhealthy for Sensitive Groups
28.363849434428325,54.86145679901825,9.451179566856952,41.24739671056306,,161.43036292828128,34.16724864315838,62.72794369882535,3.967392385057209,0.5505563855711612,9.0,7.0,4.0,383.24572936502057,Suburban,8.80768292084396,904.4347766417233,235,Very Unhealthy
35.800210647554756,58.710876215686916,19.566356754572737,23.523072433578854,0.0585636198582876,20.03434558731795,18.481763213354228,79.79162003506734,4.198711244964983,1.388217925870927,9.0,4.0,4.0,321.9405015542755,Urban,16.263035379562012,,132,Unhealthy for Sensitive Groups
14.572161791776633,28.81247764718749,12.118328469555443,23.8017366368689,0.4672602184945773,6.264757584195372,31.187727395848064,69.77076240758886,7.324930978542656,0.5277966976723754,7.0,3.0,4.0,241.64323949145592,Urban,7.741814693338848,141.777169673831,41,Good
16.06264833628574,33.777749731979334,26.83748435302959,17.29119689486123,0.6288414268393333,47.419311886907856,31.704054890594513,88.24298624460553,,0.08632339201766685,10.0,4.0,1.0,431.5005802900466,Suburban,6.525083608484698,4235.14445423829,0,Good
14.576930319589438,24.361005143499902,3.889062944900034,70.27477670908839,0.2718247126812439,14.741623534543212,6.8406800398017715,73.76565786840379,2.06560898329295,0.4333562879088371,5.0,3.0,3.0,245.00878578706482,Rural,3.5035344673376843,623.2711315460674,70,Moderate
55.81738817442853,106.38306293443027,13.197265857257026,65.46152852414292,0.4161982598239097,32.699700777561496,27.093268514918705,31.09935605128586,11.908217992449334,0.39032899577787944,9.0,7.0,4.0,183.86945833366894,Urban,1.2354154322152924,2463.5128038014373,184,Unhealthy
63.830584147222424,117.30397000430679,25.344040786413395,14.39832060542778,0.023984238850915135,68.5887356512356,,54.02441794383394,0.8602025725169092,1.0228104254438806,7.0,2.0,4.0,229.6972932518579,Urban,3.86799780699275,501.71635626196706,345,Hazardous
15.496294389291766,24.414022800001298,59.09742627926684,19.192992013524215,0.22411598023008555,22.126258681184563,29.985108042011813,35.7323227536467,2.57659921914634,0.21562463180237254,2.0,7.0,2.0,271.17690967397226,Suburban,0.6892060618718581,2526.9772457532727,142,Unhealthy for Sensitive Groups
15.758530113325003,35.37249921531538,12.603588808444886,32.64467658963045,0.2404728913142648,32.727230894187315,,50.41769047766528,1.2539143048397658,0.27490937679161803,10.0,6.0,1.0,637.4676034172164,Urban,13.126291781608034,2389.692095921496,113,Unhealthy for Sensitive Groups
39.36879772584259,65.15547679781972,5.5318202725343415,37.0160458410235,1.8161839241607072,75.6270895371153,19.185682962828565,54.429568060021644,5.356316490598933,0.4564719886133292,1.0,3.0,2.0,343.87095633346354,Urban,2.935874019182727,1455.8688142958317,245,Very Unhealthy
68.53594630120176,121.48120119264534,5.583281459582245,10.198046717836451,1.1407865743952224,29.54332852687476,36.9846517338522,73.03089037565724,6.470505423364772,0.37161566811682056,,6.0,1.0,200.84919061565898,Suburban,1.3870024707280209,3510.88330215856,278,Very Unhealthy
78.39539439021945,,2.1655048294145365,11.828030051980958,0.23913310842616772,47.41487085971596,36.21076368449011,53.40516217299775,0.9973687498284212,0.634729829548511,10.0,1.0,1.0,463.31904496958083,Industrial,1.457548455438726,1367.4634290754395,360,Hazardous
14.911925098601731,29.86758368257439,41.449826710100304,37.09814426064271,0.292692202337659,51.69122464593163,15.058942657691777,80.91312381922336,7.039005415449752,0.020613637751341004,4.0,7.0,3.0,328.2763926650467,Urban,5.008704181097907,5067.618033133047,126,Unhealthy for Sensitive Groups
18.218675907660387,38.37078312069437,24.1469831689991,6.380683170828267,0.02035066557146172,29.740120795529222,42.96370774758677,49.97203235361968,4.273925234138375,0.41450180179501234,10.0,6.0,1.0,494.2145147118391,Suburban,5.8454080893635885,6058.570852839872,52,Moderate
30.95440741461633,60.98189113082296,3.260780617348841,14.504212938993152,0.9151890749491777,30.478657194014865,-0.8205917076346836,55.67282695674148,5.942967338058934,0.06486752849076456,8.0,3.0,4.0,586.7636701964846,Urban,2.9695598805107606,6345.953493853865,113,Unhealthy for Sensitive Groups
32.052134509819396,58.812583715546445,5.189217923456445,45.63082536842057,0.3995907913815253,33.72301636411855,27.145789262421488,41.40434700044477,7.7641329278754245,0.18932079292044265,6.0,2.0,3.0,76.23588561782603,Rural,4.315217425767994,2501.028587400692,80,Moderate
21.727599125816546,37.70833290415195,12.417485484095137,44.20214111486783,0.13173201234582788,20.12392803036846,12.155491377173796,81.66822113219133,5.466260770717314,0.541803016225736,2.0,2.0,2.0,-56.26429086752893,Urban,8.670764265807696,4067.7683695176443,86,Moderate
12.508506953118701,13.38539130747551,26.679877488031178,67.75403762246472,0.5047742349848844,45.73775827078913,28.713790976173893,83.67505043008052,0.8176790009330869,0.08563989144056777,5.0,7.0,3.0,598.7203409823705,Suburban,3.5438393491478752,2492.9655674764617,171,Unhealthy
24.36397026638601,37.28441720721873,17.96774094907203,82.90510203266281,0.18858498991823774,20.504779036866157,22.383564470993008,58.018126873287535,2.3715965328094994,0.1846932946138726,9.0,4.0,4.0,196.90163621138157,Rural,2.4473145216748367,3682.3615564737506,137,Unhealthy for Sensitive Groups
78.34065169765786,149.84645050224134,16.54565467102795,129.26580637478688,0.8141019700325817,22.85480156171735,14.823607481662208,37.79001331954963,0.9365355141997123,0.6070224840729944,6.0,2.0,3.0,45.22351215060269,Industrial,1.5702484033872062,2611.5639089203823,437,Hazardous
16.256429565257577,20.081213279950944,13.983125043185193,18.749009893038057,1.0669374233164892,14.982745199010946,,56.877192843281776,0.41517848183538264,0.5260627340464138,6.0,1.0,3.0,221.27055928064811,Suburban,0.7964810970182234,2856.1393275075834,101,Unhealthy for Sensitive Groups
29.58886324054272,49.33750061676635,3.4877727558050795,15.33754647659291,7.0631787223957785,79.7287178737673,17.1337002844575,63.482321522453006,1.1771257876202448,0.04772691312584682,7.0,3.0,4.0,154.85837097301038,Urban,4.9678682702387515,8003.851038676137,380,Hazardous
112.80436241578502,208.7708837586635,12.564555608896208,33.550981931437,0.22554127506590615,10.175373649010083,25.763844075889462,50.477064350376224,2.5296892349338402,0.43050901892737836,11.0,5.0,1.0,184.12240197528604,Suburban,3.643188603723054,236.28986574696788,417,Hazardous
16.064496658596774,29.964660481461028,11.241041506830513,7.159911810290761,0.3238598992191102,109.58004609260372,34.74725600905728,95.26278039351938,11.309400326802308,0.07964704504240204,5.0,2.0,3.0,428.3615165335233,Urban,,2966.0032736611115,45,Good
40.66609420265983,77.83919491981615,2.1226269600203262,20.655733141097016,0.3122418485113738,31.2696588646848,44.588100681422546,87.38012198445915,3.2079715163050477,0.1453575863028168,3.0,6.0,2.0,246.09044461593078,Suburban,1.8054344044399468,2948.206113869722,180,Unhealthy
80.52314833210053,147.65580875413434,40.68158333546235,27.843459124368355,0.7541612267929367,24.735408476819476,23.29105801833136,33.7676814078188,4.298268770425157,0.30736330496821407,3.0,3.0,2.0,57.31907313682595,Rural,6.23990578575679,1321.6789720614415,378,Hazardous
38.27102291235443,76.23575392904242,6.387805709516523,35.378891812304616,,15.01030014305913,27.98814224908147,42.69294460146139,2.1219500945840957,0.057900089513518244,5.0,4.0,3.0,304.88101519308697,Rural,4.8770340019786005,3972.3679328751728,255,Very Unhealthy
53.202545620059915,97.24171854893227,7.561304404284589,38.113544381272476,0.46208479928750607,16.395004615121962,36.86215734402434,66.880842678031,2.7783764061410867,2.529411543451009,4.0,5.0,3.0,172.32724598046053,Suburban,4.955764921018514,2378.746236422657,259,Very Unhealthy
44.49221398620438,83.40322382092545,9.099412320768065,20.15870459949896,0.7493730702287178,20.409676678831694,20.51063549970918,43.921824598909055,3.458516830341547,0.09038312009546103,5.0,4.0,,262.59784492597936,Rural,3.706836690727489,1493.857452253878,199,Unhealthy
36.16612752406927,61.47779688303299,10.930586359280184,8.272225854282665,0.6304697963462483,189.61288746045258,17.169152751650653,62.74357739187381,2.65763361644869,0.7600560480621928,9.0,1.0,4.0,271.18431651751564,Industrial,1.0453889734006572,2828.7110930285207,310,Hazardous
62.45346961287984,115.3479101810744,8.952779065909112,10.070605874002453,3.662055092563336,20.37763982298854,44.484253341324134,60.1605649007437,4.974557549562716,0.8855046602602421,5.0,4.0,3.0,426.82234262178343,Industrial,7.480286279916319,8355.611648072203,376,Hazardous
39.78381304073114,69.63023298336992,11.513207051535097,3.1301428164502503,1.225699601988396,48.28002068189262,23.20232365671754,59.406482613030725,1.933047349537299,2.5982388114102664,4.0,3.0,3.0,224.19181250444598,Rural,10.884977031891257,2031.0217753174338,206,Very Unhealthy
21.901406046863162,37.157001544450125,13.358255777032298,15.802192089707859,0.10175892056744833,28.425538024532067,27.173368476825463,75.28199970229522,0.8664521642189429,0.279879464710573,4.0,5.0,3.0,404.66750850683604,Suburban,6.193338960161149,1829.0244840974026,119,Unhealthy for Sensitive Groups
27.950081836101116,54.783764878217696,12.75554246813343,6.992554815057431,0.39236482229994835,115.57128900017752,8.961330452026004,87.11129069133865,,1.0361119066886877,1.0,7.0,2.0,60.732641644871194,Suburban,3.733623962710182,2359.1951073893433,200,Unhealthy
32.84049191540748,63.621002328030286,16.442226851456866,16.72499037145658,0.23760209825882175,40.07589497158558,19.76187395490979,65.94116291952876,6.126095506203977,1.57958980537797,10.0,4.0,1.0,434.81470031094955,Urban,2.8599042831323884,379.8776449161326,82,Moderate
18.13041568660207,41.07695901461438,17.28374898850683,33.31064216139788,0.12146432960589229,11.945954026662633,43.87138959992274,41.8188105733565,0.1901813212407814,0.09491129661571536,4.0,4.0,3.0,494.83954885982064,Urban,10.151297807265465,2131.1416761701407,163,Unhealthy
